,fecha,dia,hora,SEN
,4/25/2024,25,23,"9,628.31"
,4/25/2024,25,24,"9,505.30"
,4/26/2024,26,1,"9,064.79"
,4/26/2024,26,2,"8,761.61"
,4/26/2024,26,3,"8,561.09"
,4/26/2024,26,4,"8,409.97"
,4/26/2024,26,5,"8,498.24"
,4/26/2024,26,6,"8,624.51"
,4/26/2024,26,7,"9,187.87"
,4/26/2024,26,8,"9,519.58"
,4/26/2024,26,9,"10,172.05"
,4/26/2024,26,10,"10,401.20"
,4/26/2024,26,11,"10,483.29"
,4/26/2024,26,12,"10,512.15"
,4/26/2024,26,13,"10,426.50"
,4/26/2024,26,14,"10,279.54"
,4/26/2024,26,15,"10,261.06"
,4/26/2024,26,16,"10,090.46"
,4/26/2024,26,17,"9,837.26"
,4/26/2024,26,18,"9,551.56"
,4/26/2024,26,19,"9,841.78"
,4/26/2024,26,20,"10,104.79"
,4/26/2024,26,21,"10,028.94"
,4/26/2024,26,22,"9,930.06"
,4/26/2024,26,23,"10,013.22"
,4/26/2024,26,24,"9,901.80"
,4/27/2024,27,1,"9,522.01"
,4/27/2024,27,2,"9,152.98"
,4/27/2024,27,3,"8,862.31"
,4/27/2024,27,4,"8,730.45"
,4/27/2024,27,5,"8,655.61"
,4/27/2024,27,6,"8,613.37"
,4/27/2024,27,7,"8,706.19"
,4/27/2024,27,8,"8,664.37"
,4/27/2024,27,9,"8,955.77"
,4/27/2024,27,10,"9,456.30"
,4/27/2024,27,11,"9,833.70"
,4/27/2024,27,12,"9,929.03"
,4/27/2024,27,13,"9,926.40"
,4/27/2024,27,14,"10,083.05"
,4/27/2024,27,15,"9,865.63"
,4/27/2024,27,16,"9,560.40"
,4/27/2024,27,17,"9,202.95"
,4/27/2024,27,18,"9,349.09"
,4/27/2024,27,19,"9,789.76"
,4/27/2024,27,20,"10,163.98"
,4/27/2024,27,21,"10,148.64"
,4/27/2024,27,22,"10,068.74"
,4/27/2024,27,23,"9,841.35"
,4/27/2024,27,24,"9,509.96"
,4/28/2024,28,1,"9,101.07"
,4/28/2024,28,2,"8,725.32"
,4/28/2024,28,3,"8,446.24"
,4/28/2024,28,4,"8,275.50"
,4/28/2024,28,5,"8,136.29"
,4/28/2024,28,6,"8,065.58"
,4/28/2024,28,7,"8,058.43"
,4/28/2024,28,8,"7,891.24"
,4/28/2024,28,9,"8,065.54"
,4/28/2024,28,10,"8,553.94"
,4/28/2024,28,11,"9,008.56"
,4/28/2024,28,12,"9,238.40"
,4/28/2024,28,13,"9,477.60"
,4/28/2024,28,14,"9,742.18"
,4/28/2024,28,15,"9,774.04"
,4/28/2024,28,16,"9,684.64"
,4/28/2024,28,17,"9,485.67"
,4/28/2024,28,18,"9,610.06"
,4/28/2024,28,19,"10,177.12"
,4/28/2024,28,20,"10,518.21"
,4/28/2024,28,21,"10,501.76"
,4/28/2024,28,22,"10,375.28"
,4/28/2024,28,23,"10,007.80"
,4/28/2024,28,24,"9,637.79"
,4/29/2024,29,1,"9,112.59"
,4/29/2024,29,2,"8,722.25"
,4/29/2024,29,3,"8,499.51"
,4/29/2024,29,4,"8,410.94"
,4/29/2024,29,5,"8,457.34"
,4/29/2024,29,6,"8,599.14"
,4/29/2024,29,7,"9,310.38"
,4/29/2024,29,8,"9,786.53"
,4/29/2024,29,9,"9,991.71"
,4/29/2024,29,10,"10,655.06"
,4/29/2024,29,11,"10,768.04"
,4/29/2024,29,12,"10,742.87"
,4/29/2024,29,13,"10,769.29"
,4/29/2024,29,14,"10,863.63"
,4/29/2024,29,15,"10,947.60"
,4/29/2024,29,16,"10,931.50"
,4/29/2024,29,17,"10,883.82"
,4/29/2024,29,18,"10,421.84"
,4/29/2024,29,19,"10,447.17"
,4/29/2024,29,20,"10,740.65"
,4/29/2024,29,21,"10,647.08"
,4/29/2024,29,22,"10,404.31"
,4/29/2024,29,23,"10,279.43"
,4/29/2024,29,24,"9,840.06"
,4/30/2024,30,1,"9,338.32"
,4/30/2024,30,2,"8,965.62"
,4/30/2024,30,3,"8,721.84"
,4/30/2024,30,4,"8,585.15"
,4/30/2024,30,5,"8,517.24"
,4/30/2024,30,6,"8,702.31"
,4/30/2024,30,7,"9,263.82"
,4/30/2024,30,8,"9,661.43"
,4/30/2024,30,9,"9,997.64"
,4/30/2024,30,10,"10,331.52"
,4/30/2024,30,11,"10,457.11"
,4/30/2024,30,12,"10,386.94"
,4/30/2024,30,13,"10,333.79"
,4/30/2024,30,14,"10,243.59"
,4/30/2024,30,15,"10,333.32"
,4/30/2024,30,16,"10,334.21"
,4/30/2024,30,17,"10,301.12"
,4/30/2024,30,18,"10,068.02"
,4/30/2024,30,19,"9,948.66"
,4/30/2024,30,20,"10,001.49"
,4/30/2024,30,21,"9,726.65"
,4/30/2024,30,22,"9,487.30"
,4/30/2024,30,23,"9,479.72"
,4/30/2024,30,24,"9,272.77"
,5/1/2024,1,1,"8,799.87"
,5/1/2024,1,2,"8,412.35"
,5/1/2024,1,3,"8,205.10"
,5/1/2024,1,4,"8,078.77"
,5/1/2024,1,5,"8,043.65"
,5/1/2024,1,6,"7,996.66"
,5/1/2024,1,7,"8,014.91"
,5/1/2024,1,8,"7,893.50"
,5/1/2024,1,9,"8,009.05"
,5/1/2024,1,10,"8,419.89"
,5/1/2024,1,11,"8,892.93"
,5/1/2024,1,12,"9,095.49"
,5/1/2024,1,13,"9,255.60"
,5/1/2024,1,14,"9,363.35"
,5/1/2024,1,15,"9,256.75"
,5/1/2024,1,16,"9,402.32"
,5/1/2024,1,17,"9,446.04"
,5/1/2024,1,18,"9,589.98"
,5/1/2024,1,19,"10,068.04"
,5/1/2024,1,20,"10,450.22"
,5/1/2024,1,21,"10,370.21"
,5/1/2024,1,22,"10,277.79"
,5/1/2024,1,23,"9,908.03"
,5/1/2024,1,24,"9,418.64"
,5/2/2024,2,1,"8,909.50"
,5/2/2024,2,2,"8,470.48"
,5/2/2024,2,3,"8,298.49"
,5/2/2024,2,4,"8,204.44"
,5/2/2024,2,5,"8,221.15"
,5/2/2024,2,6,"8,456.94"
,5/2/2024,2,7,"9,178.95"
,5/2/2024,2,8,"9,805.43"
,5/2/2024,2,9,"10,411.41"
,5/2/2024,2,10,"10,951.95"
,5/2/2024,2,11,"11,215.15"
,5/2/2024,2,12,"11,102.77"
,5/2/2024,2,13,"11,011.88"
,5/2/2024,2,14,"11,091.55"
,5/2/2024,2,15,"11,092.46"
,5/2/2024,2,16,"11,051.69"
,5/2/2024,2,17,"10,972.36"
,5/2/2024,2,18,"10,764.59"
,5/2/2024,2,19,"10,906.63"
,5/2/2024,2,20,"11,135.30"
,5/2/2024,2,21,"10,969.15"
,5/2/2024,2,22,"10,715.85"
,5/2/2024,2,23,"10,583.35"
,5/2/2024,2,24,"10,225.92"
,5/3/2024,3,1,"9,599.61"
,5/3/2024,3,2,"9,204.50"
,5/3/2024,3,3,"8,940.93"
,5/3/2024,3,4,"8,827.33"
,5/3/2024,3,5,"8,802.75"
,5/3/2024,3,6,"8,940.03"
,5/3/2024,3,7,"9,581.84"
,5/3/2024,3,8,"10,128.89"
,5/3/2024,3,9,"10,603.11"
,5/3/2024,3,10,"11,105.52"
,5/3/2024,3,11,"11,132.10"
,5/3/2024,3,12,"11,141.84"
,5/3/2024,3,13,"11,036.69"
,5/3/2024,3,14,"10,997.63"
,5/3/2024,3,15,"10,960.44"
,5/3/2024,3,16,"10,881.15"
,5/3/2024,3,17,"10,706.72"
,5/3/2024,3,18,"10,417.57"
,5/3/2024,3,19,"10,658.61"
,5/3/2024,3,20,"10,765.43"
,5/3/2024,3,21,"10,718.98"
,5/3/2024,3,22,"10,547.93"
,5/3/2024,3,23,"10,494.29"
,5/3/2024,3,24,"10,310.63"
,5/4/2024,4,1,"9,765.08"
,5/4/2024,4,2,"9,295.52"
,5/4/2024,4,3,"9,021.60"
,5/4/2024,4,4,"8,893.21"
,5/4/2024,4,5,"8,786.84"
,5/4/2024,4,6,"8,771.96"
,5/4/2024,4,7,"8,801.59"
,5/4/2024,4,8,"8,775.62"
,5/4/2024,4,9,"9,214.91"
,5/4/2024,4,10,"9,681.17"
,5/4/2024,4,11,"10,041.33"
,5/4/2024,4,12,"10,164.20"
,5/4/2024,4,13,"10,110.03"
,5/4/2024,4,14,"10,037.12"
,5/4/2024,4,15,"9,948.75"
,5/4/2024,4,16,"9,885.21"
,5/4/2024,4,17,"9,819.02"
,5/4/2024,4,18,"9,975.01"
,5/4/2024,4,19,"10,633.36"
,5/4/2024,4,20,"10,601.52"
,5/4/2024,4,21,"10,587.08"
,5/4/2024,4,22,"10,425.83"
,5/4/2024,4,23,"10,145.18"
,5/4/2024,4,24,"9,809.19"
,5/5/2024,5,1,"9,293.47"
,5/5/2024,5,2,"8,905.76"
,5/5/2024,5,3,"8,522.21"
,5/5/2024,5,4,"8,277.64"
,5/5/2024,5,5,"8,128.93"
,5/5/2024,5,6,"8,118.92"
,5/5/2024,5,7,"8,144.57"
,5/5/2024,5,8,"8,047.29"
,5/5/2024,5,9,"8,298.88"
,5/5/2024,5,10,"8,875.13"
,5/5/2024,5,11,"9,348.65"
,5/5/2024,5,12,"9,551.62"
,5/5/2024,5,13,"9,722.04"
,5/5/2024,5,14,"9,917.39"
,5/5/2024,5,15,"9,865.87"
,5/5/2024,5,16,"9,732.33"
,5/5/2024,5,17,"9,548.98"
,5/5/2024,5,18,"9,704.89"
,5/5/2024,5,19,"10,451.07"
,5/5/2024,5,20,"10,831.39"
,5/5/2024,5,21,"10,786.58"
,5/5/2024,5,22,"10,636.22"
,5/5/2024,5,23,"10,228.04"
,5/5/2024,5,24,"9,707.56"
,5/6/2024,6,1,"9,076.63"
,5/6/2024,6,2,"8,702.00"
,5/6/2024,6,3,"8,470.07"
,5/6/2024,6,4,"8,307.68"
,5/6/2024,6,5,"8,333.10"
,5/6/2024,6,6,"8,548.94"
,5/6/2024,6,7,"9,332.10"
,5/6/2024,6,8,"9,784.07"
,5/6/2024,6,9,"10,359.43"
,5/6/2024,6,10,"10,848.05"
,5/6/2024,6,11,"10,990.66"
,5/6/2024,6,12,"10,912.76"
,5/6/2024,6,13,"10,889.80"
,5/6/2024,6,14,"10,828.37"
,5/6/2024,6,15,"10,776.06"
,5/6/2024,6,16,"10,701.71"
,5/6/2024,6,17,"10,645.76"
,5/6/2024,6,18,"10,490.76"
,5/6/2024,6,19,"10,750.78"
,5/6/2024,6,20,"11,071.11"
,5/6/2024,6,21,"11,049.92"
,5/6/2024,6,22,"10,863.31"
,5/6/2024,6,23,"10,617.54"
,5/6/2024,6,24,"10,222.01"
,5/7/2024,7,1,"9,619.26"
,5/7/2024,7,2,"9,171.60"
,5/7/2024,7,3,"8,940.78"
,5/7/2024,7,4,"8,756.18"
,5/7/2024,7,5,"8,682.81"
,5/7/2024,7,6,"8,810.02"
,5/7/2024,7,7,"9,470.86"
,5/7/2024,7,8,"9,960.15"
,5/7/2024,7,9,"10,535.76"
,5/7/2024,7,10,"11,127.47"
,5/7/2024,7,11,"11,390.81"
,5/7/2024,7,12,"11,476.40"
,5/7/2024,7,13,"11,501.10"
,5/7/2024,7,14,"11,544.86"
,5/7/2024,7,15,"11,476.26"
,5/7/2024,7,16,"11,452.69"
,5/7/2024,7,17,"11,540.18"
,5/7/2024,7,18,"11,206.00"
,5/7/2024,7,19,"11,250.14"
,5/7/2024,7,20,"10,997.73"
,5/7/2024,7,21,"10,753.66"
,5/7/2024,7,22,"10,493.73"
,5/7/2024,7,23,"10,321.81"
,5/7/2024,7,24,"9,886.71"
,5/8/2024,8,1,"9,200.98"
,5/8/2024,8,2,"8,677.66"
,5/8/2024,8,3,"8,441.16"
,5/8/2024,8,4,"8,258.70"
,5/8/2024,8,5,"8,259.09"
,5/8/2024,8,6,"8,398.11"
,5/8/2024,8,7,"9,137.95"
,5/8/2024,8,8,"9,801.67"
,5/8/2024,8,9,"10,337.45"
,5/8/2024,8,10,"10,579.91"
,5/8/2024,8,11,"10,664.23"
,5/8/2024,8,12,"10,658.59"
,5/8/2024,8,13,"10,547.09"
,5/8/2024,8,14,"10,440.56"
,5/8/2024,8,15,"10,430.85"
,5/8/2024,8,16,"10,350.55"
,5/8/2024,8,17,"10,328.19"
,5/8/2024,8,18,"10,141.82"
,5/8/2024,8,19,"10,548.90"
,5/8/2024,8,20,"11,049.85"
,5/8/2024,8,21,"11,008.28"
,5/8/2024,8,22,"10,858.99"
,5/8/2024,8,23,"10,653.78"
,5/8/2024,8,24,"10,202.51"
,5/9/2024,9,1,"9,456.96"
,5/9/2024,9,2,"8,892.77"
,5/9/2024,9,3,"8,649.43"
,5/9/2024,9,4,"8,464.97"
,5/9/2024,9,5,"8,406.93"
,5/9/2024,9,6,"8,552.97"
,5/9/2024,9,7,"9,386.84"
,5/9/2024,9,8,"10,084.76"
,5/9/2024,9,9,"10,572.61"
,5/9/2024,9,10,"10,972.04"
,5/9/2024,9,11,"10,964.08"
,5/9/2024,9,12,"10,909.51"
,5/9/2024,9,13,"10,738.50"
,5/9/2024,9,14,"10,620.37"
,5/9/2024,9,15,"10,581.32"
,5/9/2024,9,16,"10,439.08"
,5/9/2024,9,17,"10,456.11"
,5/9/2024,9,18,"10,253.99"
,5/9/2024,9,19,"10,742.91"
,5/9/2024,9,20,"11,021.96"
,5/9/2024,9,21,"11,009.48"
,5/9/2024,9,22,"10,826.29"
,5/9/2024,9,23,"10,704.95"
,5/9/2024,9,24,"10,241.48"
,5/10/2024,10,1,"9,550.38"
,5/10/2024,10,2,"9,037.71"
,5/10/2024,10,3,"8,702.75"
,5/10/2024,10,4,"8,510.33"
,5/10/2024,10,5,"8,416.69"
,5/10/2024,10,6,"8,535.58"
,5/10/2024,10,7,"9,202.17"
,5/10/2024,10,8,"9,864.39"
,5/10/2024,10,9,"10,292.07"
,5/10/2024,10,10,"10,841.77"
,5/10/2024,10,11,"10,888.04"
,5/10/2024,10,12,"10,894.33"
,5/10/2024,10,13,"10,915.83"
,5/10/2024,10,14,"10,879.13"
,5/10/2024,10,15,"11,023.16"
,5/10/2024,10,16,"10,964.67"
,5/10/2024,10,17,"10,928.17"
,5/10/2024,10,18,"10,377.55"
,5/10/2024,10,19,"10,756.88"
,5/10/2024,10,20,"10,897.38"
,5/10/2024,10,21,"10,844.88"
,5/10/2024,10,22,"10,689.22"
,5/10/2024,10,23,"10,555.59"
,5/10/2024,10,24,"10,360.36"
,5/11/2024,11,1,"9,753.20"
,5/11/2024,11,2,"9,141.38"
,5/11/2024,11,3,"8,797.97"
,5/11/2024,11,4,"8,589.81"
,5/11/2024,11,5,"8,503.57"
,5/11/2024,11,6,"8,427.93"
,5/11/2024,11,7,"8,531.85"
,5/11/2024,11,8,"8,659.20"
,5/11/2024,11,9,"9,115.43"
,5/11/2024,11,10,"9,733.68"
,5/11/2024,11,11,"10,191.51"
,5/11/2024,11,12,"10,177.83"
,5/11/2024,11,13,"10,152.27"
,5/11/2024,11,14,"10,086.89"
,5/11/2024,11,15,"9,929.49"
,5/11/2024,11,16,"9,810.36"
,5/11/2024,11,17,"9,841.64"
,5/11/2024,11,18,"10,042.45"
,5/11/2024,11,19,"10,700.73"
,5/11/2024,11,20,"10,849.69"
,5/11/2024,11,21,"10,814.35"
,5/11/2024,11,22,"10,649.28"
,5/11/2024,11,23,"10,390.84"
,5/11/2024,11,24,"10,050.82"
,5/12/2024,12,1,"9,459.87"
,5/12/2024,12,2,"8,939.17"
,5/12/2024,12,3,"8,571.16"
,5/12/2024,12,4,"8,257.22"
,5/12/2024,12,5,"8,160.59"
,5/12/2024,12,6,"8,104.83"
,5/12/2024,12,7,"8,129.19"
,5/12/2024,12,8,"8,078.26"
,5/12/2024,12,9,"8,418.86"
,5/12/2024,12,10,"8,979.93"
,5/12/2024,12,11,"9,319.22"
,5/12/2024,12,12,"9,547.97"
,5/12/2024,12,13,"9,555.49"
,5/12/2024,12,14,"9,574.13"
,5/12/2024,12,15,"9,489.51"
,5/12/2024,12,16,"9,344.17"
,5/12/2024,12,17,"9,375.14"
,5/12/2024,12,18,"9,748.48"
,5/12/2024,12,19,"10,624.17"
,5/12/2024,12,20,"10,937.87"
,5/12/2024,12,21,"11,072.79"
,5/12/2024,12,22,"10,995.68"
,5/12/2024,12,23,"10,546.96"
,5/12/2024,12,24,"9,846.74"
,5/13/2024,13,1,"9,211.68"
,5/13/2024,13,2,"8,763.61"
,5/13/2024,13,3,"8,506.99"
,5/13/2024,13,4,"8,430.49"
,5/13/2024,13,5,"8,400.93"
,5/13/2024,13,6,"8,616.08"
,5/13/2024,13,7,"9,427.10"
,5/13/2024,13,8,"10,163.05"
,5/13/2024,13,9,"10,675.27"
,5/13/2024,13,10,"11,269.18"
,5/13/2024,13,11,"11,283.57"
,5/13/2024,13,12,"11,296.52"
,5/13/2024,13,13,"11,210.37"
,5/13/2024,13,14,"11,090.43"
,5/13/2024,13,15,"11,030.67"
,5/13/2024,13,16,"10,907.59"
,5/13/2024,13,17,"10,834.89"
,5/13/2024,13,18,"10,709.57"
,5/13/2024,13,19,"11,101.30"
,5/13/2024,13,20,"11,408.81"
,5/13/2024,13,21,"11,320.17"
,5/13/2024,13,22,"11,140.73"
,5/13/2024,13,23,"10,845.61"
,5/13/2024,13,24,"10,412.61"
,5/14/2024,14,1,"9,763.59"
,5/14/2024,14,2,"9,236.53"
,5/14/2024,14,3,"8,945.48"
,5/14/2024,14,4,"8,802.76"
,5/14/2024,14,5,"8,747.21"
,5/14/2024,14,6,"8,926.94"
,5/14/2024,14,7,"9,708.83"
,5/14/2024,14,8,"10,406.45"
,5/14/2024,14,9,"10,933.16"
,5/14/2024,14,10,"11,430.21"
,5/14/2024,14,11,"11,401.92"
,5/14/2024,14,12,"11,302.00"
,5/14/2024,14,13,"10,937.24"
,5/14/2024,14,14,"10,775.09"
,5/14/2024,14,15,"10,668.07"
,5/14/2024,14,16,"10,650.51"
,5/14/2024,14,17,"10,501.62"
,5/14/2024,14,18,"10,639.63"
,5/14/2024,14,19,"11,149.36"
,5/14/2024,14,20,"11,518.39"
,5/14/2024,14,21,"11,513.78"
,5/14/2024,14,22,"11,280.68"
,5/14/2024,14,23,"11,047.55"
,5/14/2024,14,24,"10,543.63"
,5/15/2024,15,1,"9,791.70"
,5/15/2024,15,2,"9,178.67"
,5/15/2024,15,3,"8,867.04"
,5/15/2024,15,4,"8,748.66"
,5/15/2024,15,5,"8,705.54"
,5/15/2024,15,6,"8,853.67"
,5/15/2024,15,7,"9,637.71"
,5/15/2024,15,8,"10,346.44"
,5/15/2024,15,9,"10,775.46"
,5/15/2024,15,10,"11,299.80"
,5/15/2024,15,11,"11,458.94"
,5/15/2024,15,12,"11,482.48"
,5/15/2024,15,13,"11,423.72"
,5/15/2024,15,14,"11,373.85"
,5/15/2024,15,15,"11,258.11"
,5/15/2024,15,16,"11,249.81"
,5/15/2024,15,17,"11,249.39"
,5/15/2024,15,18,"11,117.17"
,5/15/2024,15,19,"11,397.65"
,5/15/2024,15,20,"11,626.94"
,5/15/2024,15,21,"11,584.17"
,5/15/2024,15,22,"11,392.25"
,5/15/2024,15,23,"11,090.03"
,5/15/2024,15,24,"10,466.52"
,5/16/2024,16,1,"9,696.08"
,5/16/2024,16,2,"9,153.79"
,5/16/2024,16,3,"8,895.97"
,5/16/2024,16,4,"8,740.76"
,5/16/2024,16,5,"8,750.08"
,5/16/2024,16,6,"8,944.88"
,5/16/2024,16,7,"9,803.72"
,5/16/2024,16,8,"10,584.12"
,5/16/2024,16,9,"10,926.29"
,5/16/2024,16,10,"11,410.76"
,5/16/2024,16,11,"11,546.76"
,5/16/2024,16,12,"11,362.06"
,5/16/2024,16,13,"11,291.42"
,5/16/2024,16,14,"11,163.15"
,5/16/2024,16,15,"11,084.65"
,5/16/2024,16,16,"10,996.87"
,5/16/2024,16,17,"11,034.68"
,5/16/2024,16,18,"10,863.90"
,5/16/2024,16,19,"11,389.30"
,5/16/2024,16,20,"11,707.02"
,5/16/2024,16,21,"11,695.87"
,5/16/2024,16,22,"11,412.80"
,5/16/2024,16,23,"11,126.04"
,5/16/2024,16,24,"10,648.72"
,5/17/2024,17,1,"9,895.97"
,5/17/2024,17,2,"9,324.30"
,5/17/2024,17,3,"9,014.56"
,5/17/2024,17,4,"8,922.10"
,5/17/2024,17,5,"8,898.51"
,5/17/2024,17,6,"9,168.28"
,5/17/2024,17,7,"9,906.69"
,5/17/2024,17,8,"10,627.60"
,5/17/2024,17,9,"11,174.66"
,5/17/2024,17,10,"11,652.44"
,5/17/2024,17,11,"11,671.12"
,5/17/2024,17,12,"11,585.51"
,5/17/2024,17,13,"11,474.16"
,5/17/2024,17,14,"11,259.24"
,5/17/2024,17,15,"11,140.82"
,5/17/2024,17,16,"11,056.65"
,5/17/2024,17,17,"10,806.23"
,5/17/2024,17,18,"10,626.53"
,5/17/2024,17,19,"11,091.17"
,5/17/2024,17,20,"11,314.12"
,5/17/2024,17,21,"11,311.05"
,5/17/2024,17,22,"11,168.24"
,5/17/2024,17,23,"11,051.07"
,5/17/2024,17,24,"10,633.12"
,5/18/2024,18,1,"10,154.18"
,5/18/2024,18,2,"9,641.39"
,5/18/2024,18,3,"9,234.06"
,5/18/2024,18,4,"8,918.31"
,5/18/2024,18,5,"8,847.30"
,5/18/2024,18,6,"8,818.47"
,5/18/2024,18,7,"8,923.00"
,5/18/2024,18,8,"8,797.65"
,5/18/2024,18,9,"9,344.32"
,5/18/2024,18,10,"10,303.31"
,5/18/2024,18,11,"10,612.02"
,5/18/2024,18,12,"10,608.08"
,5/18/2024,18,13,"10,538.56"
,5/18/2024,18,14,"10,419.94"
,5/18/2024,18,15,"10,285.08"
,5/18/2024,18,16,"10,104.37"
,5/18/2024,18,17,"10,043.90"
,5/18/2024,18,18,"10,242.08"
,5/18/2024,18,19,"11,184.66"
,5/18/2024,18,20,"11,380.93"
,5/18/2024,18,21,"11,336.78"
,5/18/2024,18,22,"11,189.10"
,5/18/2024,18,23,"10,789.61"
,5/18/2024,18,24,"10,292.73"
,5/19/2024,19,1,"9,682.11"
,5/19/2024,19,2,"9,128.85"
,5/19/2024,19,3,"8,730.92"
,5/19/2024,19,4,"8,509.61"
,5/19/2024,19,5,"8,369.49"
,5/19/2024,19,6,"8,320.72"
,5/19/2024,19,7,"8,261.75"
,5/19/2024,19,8,"8,277.03"
,5/19/2024,19,9,"8,660.03"
,5/19/2024,19,10,"9,161.99"
,5/19/2024,19,11,"9,506.98"
,5/19/2024,19,12,"9,716.65"
,5/19/2024,19,13,"9,831.85"
,5/19/2024,19,14,"9,892.10"
,5/19/2024,19,15,"9,975.56"
,5/19/2024,19,16,"9,902.50"
,5/19/2024,19,17,"10,024.28"
,5/19/2024,19,18,"10,267.36"
,5/19/2024,19,19,"10,936.11"
,5/19/2024,19,20,"11,055.65"
,5/19/2024,19,21,"11,060.92"
,5/19/2024,19,22,"10,866.44"
,5/19/2024,19,23,"10,423.17"
,5/19/2024,19,24,"9,885.70"
,5/20/2024,20,1,"9,257.77"
,5/20/2024,20,2,"8,802.17"
,5/20/2024,20,3,"8,476.50"
,5/20/2024,20,4,"8,280.80"
,5/20/2024,20,5,"8,245.22"
,5/20/2024,20,6,"8,423.22"
,5/20/2024,20,7,"8,844.45"
,5/20/2024,20,8,"9,335.19"
,5/20/2024,20,9,"10,051.12"
,5/20/2024,20,10,"11,027.01"
,5/20/2024,20,11,"11,539.46"
,5/20/2024,20,12,"11,788.82"
,5/20/2024,20,13,"11,828.31"
,5/20/2024,20,14,"11,911.90"
,5/20/2024,20,15,"11,940.29"
,5/20/2024,20,16,"11,797.35"
,5/20/2024,20,17,"11,850.50"
,5/20/2024,20,18,"11,460.38"
,5/20/2024,20,19,"11,396.78"
,5/20/2024,20,20,"11,490.25"
,5/20/2024,20,21,"11,210.82"
,5/20/2024,20,22,"10,865.01"
,5/20/2024,20,23,"10,664.95"
,5/20/2024,20,24,"10,227.80"
,5/21/2024,21,1,"9,760.16"
,5/21/2024,21,2,"9,153.23"
,5/21/2024,21,3,"8,769.77"
,5/21/2024,21,4,"8,574.35"
,5/21/2024,21,5,"8,596.04"
,5/21/2024,21,6,"8,473.66"
,5/21/2024,21,7,"8,538.76"
,5/21/2024,21,8,"8,531.60"
,5/21/2024,21,9,"8,896.80"
,5/21/2024,21,10,"9,103.78"
,5/21/2024,21,11,"9,989.86"
,5/21/2024,21,12,"10,289.50"
,5/21/2024,21,13,"10,466.59"
,5/21/2024,21,14,"10,429.46"
,5/21/2024,21,15,"10,216.27"
,5/21/2024,21,16,"9,959.86"
,5/21/2024,21,17,"10,026.45"
,5/21/2024,21,18,"9,290.31"
,5/21/2024,21,19,"11,168.50"
,5/21/2024,21,20,"11,191.73"
,5/21/2024,21,21,"11,171.94"
,5/21/2024,21,22,"10,988.75"
,5/21/2024,21,23,"10,543.50"
,5/21/2024,21,24,"9,854.69"
,5/22/2024,22,1,"9,319.73"
,5/22/2024,22,2,"8,774.20"
,5/22/2024,22,3,"8,452.05"
,5/22/2024,22,4,"8,378.37"
,5/22/2024,22,5,"8,350.61"
,5/22/2024,22,6,"8,532.83"
,5/22/2024,22,7,"9,278.08"
,5/22/2024,22,8,"9,975.13"
,5/22/2024,22,9,"10,365.76"
,5/22/2024,22,10,"11,083.44"
,5/22/2024,22,11,"11,461.09"
,5/22/2024,22,12,"11,588.35"
,5/22/2024,22,13,"11,776.02"
,5/22/2024,22,14,"12,053.18"
,5/22/2024,22,15,"11,970.03"
,5/22/2024,22,16,"11,853.71"
,5/22/2024,22,17,"11,853.20"
,5/22/2024,22,18,"11,632.93"
,5/22/2024,22,19,"11,576.11"
,5/22/2024,22,20,"11,537.10"
,5/22/2024,22,21,"11,451.41"
,5/22/2024,22,22,"11,138.32"
,5/22/2024,22,23,"10,912.37"
,5/22/2024,22,24,"10,409.54"
,5/23/2024,23,1,"9,671.55"
,5/23/2024,23,2,"9,047.25"
,5/23/2024,23,3,"8,764.94"
,5/23/2024,23,4,"8,631.92"
,5/23/2024,23,5,"8,594.31"
,5/23/2024,23,6,"8,768.43"
,5/23/2024,23,7,"9,432.23"
,5/23/2024,23,8,"10,116.96"
,5/23/2024,23,9,"10,739.37"
,5/23/2024,23,10,"11,229.43"
,5/23/2024,23,11,"11,376.85"
,5/23/2024,23,12,"11,474.44"
,5/23/2024,23,13,"11,360.67"
,5/23/2024,23,14,"11,255.71"
,5/23/2024,23,15,"11,120.77"
,5/23/2024,23,16,"11,061.48"
,5/23/2024,23,17,"11,026.97"
,5/23/2024,23,18,"10,903.06"
,5/23/2024,23,19,"11,345.79"
,5/23/2024,23,20,"11,498.28"
,5/23/2024,23,21,"11,459.17"
,5/23/2024,23,22,"11,283.03"
,5/23/2024,23,23,"11,097.61"
,5/23/2024,23,24,"10,492.38"
,5/24/2024,24,1,"9,774.73"
,5/24/2024,24,2,"9,173.19"
,5/24/2024,24,3,"8,859.78"
,5/24/2024,24,4,"8,722.38"
,5/24/2024,24,5,"8,667.35"
,5/24/2024,24,6,"8,829.62"
,5/24/2024,24,7,"9,544.03"
,5/24/2024,24,8,"10,345.96"
,5/24/2024,24,9,"10,829.69"
,5/24/2024,24,10,"11,456.49"
,5/24/2024,24,11,"11,831.36"
,5/24/2024,24,12,"11,884.38"
,5/24/2024,24,13,"11,838.42"
,5/24/2024,24,14,"11,738.86"
,5/24/2024,24,15,"11,615.43"
,5/24/2024,24,16,"11,522.04"
,5/24/2024,24,17,"11,198.05"
,5/24/2024,24,18,"11,013.13"
,5/24/2024,24,19,"11,327.57"
,5/24/2024,24,20,"11,361.44"
,5/24/2024,24,21,"11,137.17"
,5/24/2024,24,22,"11,089.10"
,5/24/2024,24,23,"11,000.79"
,5/24/2024,24,24,"10,695.79"
,5/25/2024,25,1,"10,069.40"
